Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
20,75	 0,00311	20,75	   64,67	20,75	     0,8	
21	 0,00398	21	    60,3	21	     0,8	
21,25	 0,00485	21,25	   47,25	21,25	     0,9	
21,5	 0,00601	21,5	   36,05	21,5	     0,9	
21,75	  0,0071	21,75	   16,77	21,75	     0,9	
22	 0,00824	22	   2,371	22	     0,9	
22,25	 0,00915	22,25	  -16,84	22,25	     0,9	
22,5	 0,00934	22,5	  -35,24	22,5	     0,9	
22,75	    0,01	22,75	  -47,39	22,75	     0,9	
23	  0,0108	23	  -66,81	23	     0,9	
23,25	  0,0104	23,25	  -84,67	23,25	     0,9	
23,5	  0,0104	23,5	  -98,81	23,5	     0,9	
23,75	  0,0101	23,75	  -117,8	23,75	     0,9	
24	 0,00979	24	  -127,4	24	     0,9	
24,25	    0,01	24,25	  -145,7	24,25	     0,9	
24,5	 0,00915	24,5	  -161,7	24,5	     0,8	
24,75	 0,00835	24,75	  -172,2	24,75	     0,8	
25	  0,0082	25	   178,7	25	     0,9	
25,25	 0,00734	25,25	   165,3	25,25	     0,9	
25,5	 0,00744	25,5	   160,7	25,5	     0,9	
25,75	 0,00726	25,75	   143,8	25,75	     0,8	
26	 0,00728	26	   134,3	26	     0,8	
26,25	 0,00685	26,25	   126,5	26,25	     0,8	
26,5	 0,00614	26,5	   107,2	26,5	     0,7	
26,75	 0,00601	26,75	   100,6	26,75	     0,8	
27	 0,00639	27	   83,15	27	     0,8	
27,25	 0,00502	27,25	   42,14	27,25	     0,6	
27,5	 0,00407	27,5	   13,35	27,5	     0,4	
27,75	 0,00455	27,75	  -37,83	27,75	     0,4	
28	 0,00326	28	  -105,2	28	     0,4	
28,25	 0,00407	28,25	  -134,9	28,25	     0,6	
28,5	 0,00588	28,5	  -173,6	28,5	     0,7	
28,75	  0,0049	28,75	   165,3	28,75	     0,7	
29	  0,0057	29	  -175,9	29	     0,8	
29,25	 0,00876	29,25	   156,9	29,25	     0,8	
29,5	 0,00993	29,5	   134,3	29,5	     0,9	
29,75	  0,0103	29,75	   117,9	29,75	     0,9	
30	  0,0108	30	     106	30	     0,9	
30,25	  0,0115	30,25	   91,59	30,25	     0,9	
30,5	  0,0124	30,5	   80,31	30,5	     0,9	
30,75	  0,0125	30,75	   67,26	30,75	     0,9	
31	   0,013	31	    57,4	31	     0,9	
31,25	  0,0134	31,25	    43,8	31,25	     0,9	
31,5	  0,0139	31,5	    33,9	31,5	     0,9	
31,75	  0,0152	31,75	   13,28	31,75	     0,9	
32	   0,014	32	 -0,7083	32	     0,9	
32,25	  0,0136	32,25	  -10,49	32,25	     0,9	
32,5	  0,0125	32,5	  -19,26	32,5	     0,8	
32,75	  0,0138	32,75	  -32,42	32,75	     0,9	
33	  0,0131	33	  -51,35	33	     0,9	
33,25	  0,0114	33,25	  -63,94	33,25	     0,8	
33,5	  0,0102	33,5	   -75,6	33,5	     0,8	
33,75	 0,00821	33,75	  -86,92	33,75	     0,8	
34	 0,00729	34	  -92,01	34	     0,7	
34,25	 0,00662	34,25	   -93,1	34,25	     0,7	
34,5	 0,00633	34,5	  -88,33	34,5	     0,7	
34,75	 0,00664	34,75	  -96,39	34,75	     0,7	
35	 0,00566	35	  -102,3	35	     0,7	
35,25	 0,00619	35,25	  -101,9	35,25	     0,8	
35,5	  0,0066	35,5	  -110,2	35,5	     0,8	
35,75	 0,00625	35,75	  -117,5	35,75	     0,8	
36	 0,00706	36	  -118,4	36	     0,8	
36,25	  0,0078	36,25	  -128,4	36,25	     0,8	
36,5	 0,00781	36,5	  -138,9	36,5	     0,9	
36,75	 0,00835	36,75	  -146,7	36,75	     0,9	
37	 0,00771	37	  -159,7	37	     0,9	
37,25	 0,00713	37,25	  -171,9	37,25	     0,8	
37,5	  0,0066	37,5	   179,9	37,5	     0,8	
37,75	  0,0061	37,75	   175,4	37,75	     0,7	
38	 0,00608	38	   175,3	38	     0,7	
38,25	 0,00574	38,25	   173,6	38,25	     0,8	
38,5	 0,00575	38,5	   161,6	38,5	     0,8	
38,75	 0,00529	38,75	     159	38,75	     0,8	
39	 0,00543	39	   154,5	39	     0,8	
39,25	 0,00529	39,25	   142,8	39,25	     0,8	
39,5	 0,00442	39,5	   137,6	39,5	     0,8	
39,75	 0,00457	39,75	   139,1	39,75	     0,8	
40	 0,00432	40	   135,9	40	     0,7	
40,25	  0,0041	40,25	   132,4	40,25	     0,8	
40,5	 0,00353	40,5	   129,6	40,5	     0,7	
40,75	 0,00355	40,75	     126	40,75	     0,7	
41	 0,00276	41	     119	41	     0,8	
41,25	 0,00234	41,25	   121,7	41,25	     0,6	
41,5	 0,00233	41,5	   138,8	41,5	     0,5	
41,75	 0,00284	41,75	   145,8	41,75	     0,6	
42	 0,00347	42	   150,8	42	     0,7	
42,25	 0,00381	42,25	   139,8	42,25	     0,8	
42,5	 0,00373	42,5	   142,4	42,5	     0,7	
42,75	  0,0037	42,75	   139,2	42,75	     0,7	
43	  0,0038	43	   140,5	43	     0,7	
43,25	 0,00412	43,25	     133	43,25	     0,7	
43,5	 0,00512	43,5	   134,5	43,5	     0,8	
43,75	 0,00538	43,75	   125,1	43,75	     0,8	
44	 0,00603	44	   125,9	44	     0,9	
44,25	 0,00582	44,25	   118,7	44,25	     0,9	
44,5	 0,00609	44,5	     118	44,5	     0,9	
44,75	  0,0064	44,75	   113,7	44,75	     0,9	
45	 0,00699	45	   105,3	45	     0,9	
45,25	 0,00692	45,25	   97,53	45,25	     0,9	
45,5	  0,0076	45,5	    85,6	45,5	     0,9	
45,75	 0,00741	45,75	   79,04	45,75	     0,9	
46	 0,00745	46	   72,87	46	     0,9	
46,25	 0,00665	46,25	   68,08	46,25	     0,9	
46,5	 0,00687	46,5	   63,84	46,5	     0,9	
46,75	 0,00661	46,75	   58,52	46,75	     0,9	
47	 0,00656	47	    44,8	47	     0,9	
47,25	 0,00505	47,25	   43,89	47,25	     0,9	
47,5	 0,00518	47,5	   30,22	47,5	     0,9	
47,75	 0,00354	47,75	   41,33	47,75	     0,8	
48	 0,00415	48	    42,7	48	     0,8	
48,25	 0,00359	48,25	   43,43	48,25	     0,8	
48,5	 0,00391	48,5	   54,53	48,5	     0,8	
48,75	  0,0037	48,75	   39,94	48,75	     0,8	
49	 0,00325	49	   41,35	49	     0,7	
49,25	 0,00362	49,25	   46,35	49,25	     0,8	
49,5	 0,00387	49,5	   42,17	49,5	     0,8	
49,75	 0,00377	49,75	   40,14	49,75	     0,8	
50	  0,0038	50	   39,84	50	     0,9	
50,25	 0,00398	50,25	   29,13	50,25	     0,9	
50,5	 0,00383	50,5	   31,33	50,5	     0,9	
50,75	 0,00369	50,75	   22,39	50,75	     0,9	
51	 0,00304	51	   24,97	51	     0,8	
51,25	 0,00327	51,25	   26,84	51,25	     0,9	
51,5	 0,00288	51,5	   25,26	51,5	     0,8	
51,75	 0,00302	51,75	   24,92	51,75	     0,8	
52	 0,00325	52	   28,64	52	     0,9	
52,25	  0,0031	52,25	   22,51	52,25	     0,9	
52,5	 0,00343	52,5	   25,88	52,5	     0,7	
52,75	 0,00291	52,75	   25,69	52,75	     0,7	
53	 0,00318	53	   23,65	53	     0,7	
53,25	 0,00328	53,25	   16,28	53,25	     0,7	
53,5	 0,00334	53,5	   12,25	53,5	     0,7	
53,75	 0,00313	53,75	   14,05	53,75	     0,6	
54	 0,00337	54	   2,083	54	     0,7	
54,25	  0,0029	54,25	   -4,11	54,25	     0,5	
54,5	 0,00243	54,5	  -10,41	54,5	     0,5	
54,75	 0,00207	54,75	  -10,25	54,75	     0,4	
55	 0,00191	55	  -20,73	55	     0,4	
55,25	 0,00117	55,25	  -13,68	55,25	     0,3	
55,5	 0,00136	55,5	   6,425	55,5	     0,3	
55,75	0,000999	55,75	   22,71	55,75	     0,3	
56	0,000987	56	  -1,602	56	     0,3	
56,25	 0,00145	56,25	   12,56	56,25	     0,4	
56,5	0,000619	56,5	   44,48	56,5	     0,1	
56,75	0,000869	56,75	   75,85	56,75	     0,3	
57	 0,00136	57	    87,3	57	     0,4	
57,25	 0,00179	57,25	   100,8	57,25	     0,4	
57,5	 0,00292	57,5	   89,46	57,5	     0,7	
57,75	 0,00417	57,75	   78,38	57,75	     0,8	
58	 0,00507	58	   53,58	58	     0,9	
58,25	 0,00405	58,25	   31,79	58,25	     0,8	
58,5	 0,00367	58,5	   28,35	58,5	     0,7	
58,75	 0,00289	58,75	   35,83	58,75	     0,6	
59	 0,00305	59	   41,73	59	     0,6	
59,25	 0,00334	59,25	   39,88	59,25	     0,6	
59,5	  0,0038	59,5	   42,51	59,5	     0,7	
59,75	 0,00407	59,75	   35,46	59,75	     0,6	
60	 0,00444	60	   30,77	60	     0,6	
60,25	 0,00462	60,25	   25,13	60,25	     0,6	
60,5	 0,00451	60,5	   22,29	60,5	     0,7	
60,75	 0,00465	60,75	    19,2	60,75	     0,7	
61	 0,00382	61	   13,31	61	     0,6	
61,25	 0,00373	61,25	   14,39	61,25	     0,6	
61,5	 0,00353	61,5	   11,99	61,5	     0,6	
61,75	 0,00367	61,75	   17,89	61,75	     0,7	
62	 0,00404	62	    18,5	62	     0,7	
62,25	 0,00443	62,25	   9,981	62,25	     0,7	
62,5	 0,00476	62,5	   10,17	62,5	     0,8	
62,75	 0,00523	62,75	   2,301	62,75	     0,8	
63	 0,00522	63	  -3,511	63	     0,8	
63,25	 0,00514	63,25	  -7,411	63,25	     0,7	
63,5	 0,00505	63,5	  -12,98	63,5	     0,8	
63,75	 0,00448	63,75	  -21,47	63,75	     0,7	
64	 0,00452	64	  -27,82	64	     0,7	
64,25	 0,00396	64,25	  -32,91	64,25	     0,6	
64,5	 0,00333	64,5	   -35,9	64,5	     0,6	
64,75	 0,00337	64,75	  -41,83	64,75	     0,6	
65	 0,00272	65	  -52,04	65	     0,5	
65,25	 0,00202	65,25	  -43,44	65,25	     0,3	
65,5	 0,00172	65,5	  -24,63	65,5	     0,2	
65,75	 0,00165	65,75	  -13,55	65,75	     0,3	
66	  0,0015	66	    4,08	66	     0,3	
66,25	 0,00176	66,25	  0,5192	66,25	     0,3	
66,5	 0,00205	66,5	  0,2303	66,5	     0,4	
66,75	 0,00201	66,75	   17,81	66,75	     0,4	
67	 0,00242	67	   16,55	67	     0,5	
67,25	   0,003	67,25	   17,57	67,25	     0,7	
67,5	  0,0033	67,5	   20,32	67,5	     0,7	
67,75	 0,00354	67,75	   19,06	67,75	     0,7	
68	 0,00403	68	   10,08	68	     0,8	
68,25	 0,00476	68,25	   8,802	68,25	     0,9	
68,5	  0,0051	68,5	   2,414	68,5	     0,9	
68,75	 0,00491	68,75	  -3,736	68,75	     0,9	
69	 0,00487	69	  -5,773	69	     0,9	
69,25	 0,00529	69,25	  -15,52	69,25	     0,9	
69,5	 0,00507	69,5	  -13,19	69,5	     0,9	
69,75	 0,00542	69,75	  -17,11	69,75	     0,9	
70	 0,00516	70	  -22,16	70	     0,8	
70,25	  0,0052	70,25	  -24,61	70,25	     0,8	
70,5	  0,0052	70,5	  -29,67	70,5	     0,8	
70,75	 0,00498	70,75	  -29,96	70,75	     0,8	
71	 0,00503	71	  -36,39	71	     0,7	
71,25	 0,00489	71,25	  -35,45	71,25	     0,7	
71,5	 0,00481	71,5	  -36,69	71,5	     0,7	
71,75	 0,00483	71,75	  -41,12	71,75	     0,7	
72	 0,00513	72	  -41,43	72	     0,8	
72,25	 0,00464	72,25	  -43,71	72,25	     0,7	
72,5	 0,00507	72,5	  -44,18	72,5	     0,8	
72,75	 0,00496	72,75	  -53,59	72,75	     0,8	
73	 0,00491	73	  -56,66	73	     0,8	
73,25	 0,00469	73,25	   -55,2	73,25	     0,8	
73,5	 0,00463	73,5	  -55,65	73,5	     0,8	
73,75	 0,00505	73,75	  -57,78	73,75	     0,8	
74	 0,00496	74	  -64,95	74	     0,8	
74,25	 0,00521	74,25	  -69,37	74,25	     0,8	
74,5	 0,00489	74,5	  -68,96	74,5	     0,8	
74,75	 0,00486	74,75	  -72,66	74,75	     0,9	
75	 0,00496	75	  -73,22	75	     0,9	
75,25	 0,00449	75,25	  -76,57	75,25	     0,8	
75,5	 0,00472	75,5	  -80,92	75,5	     0,8	
75,75	 0,00466	75,75	  -85,09	75,75	     0,9	
76	 0,00458	76	  -88,63	76	     0,9	
76,25	 0,00431	76,25	  -92,81	76,25	     0,9	
76,5	 0,00425	76,5	  -94,06	76,5	     0,9	
76,75	 0,00417	76,75	  -98,23	76,75	     0,9	
77	 0,00395	77	  -103,3	77	       1	
77,25	 0,00365	77,25	  -107,1	77,25	     0,9	
77,5	 0,00362	77,5	  -111,9	77,5	     0,9	
77,75	 0,00337	77,75	  -120,5	77,75	     0,9	
78	 0,00317	78	  -120,7	78	     0,9	
78,25	 0,00287	78,25	  -124,2	78,25	     0,9	
78,5	 0,00248	78,5	  -124,9	78,5	     0,9	
78,75	 0,00225	78,75	  -131,2	78,75	     0,9	
79	 0,00224	79	  -125,1	79	     0,9	
79,25	 0,00218	79,25	  -126,5	79,25	     0,7	
79,5	  0,0015	79,5	  -143,5	79,5	     0,7	
79,75	 0,00164	79,75	    -139	79,75	     0,5	
80	 0,00119	80	  -152,4	80	     0,4	
80,25	0,000991	80,25	  -123,1	80,25	     0,2	
80,5	0,000915	80,5	  -115,1	80,5	     0,2	
80,75	0,000628	80,75	  -130,6	80,75	     0,1	
81	0,000702	81	  -85,52	81	     0,1	
81,25	0,000659	81,25	  -113,9	81,25	     0,1	
81,5	0,000821	81,5	  -62,27	81,5	     0,2	
81,75	0,000813	81,75	  -79,57	81,75	     0,2	
82	0,000657	82	  -80,69	82	     0,1	
82,25	0,000776	82,25	  -56,82	82,25	     0,2	
82,5	0,000718	82,5	   -65,8	82,5	     0,2	
82,75	 0,00106	82,75	   -58,3	82,75	     0,3	
83	0,000645	83	  -61,75	83	     0,2	
83,25	0,000932	83,25	  -52,84	83,25	     0,2	
83,5	0,000682	83,5	  -76,39	83,5	     0,2	
83,75	0,000595	83,75	  -67,62	83,75	     0,2	
84	0,000879	84	  -51,77	84	     0,2	
84,25	0,000587	84,25	  -43,46	84,25	     0,1	
84,5	 0,00123	84,5	  -15,72	84,5	     0,3	
84,75	 0,00144	84,75	  -12,32	84,75	     0,3	
85	 0,00141	85	   -20,5	85	     0,4	
85,25	 0,00146	85,25	     -23	85,25	     0,4	
85,5	 0,00199	85,5	   -23,2	85,5	     0,5	
85,75	 0,00208	85,75	  -27,17	85,75	     0,5	
86	 0,00234	86	  -33,41	86	     0,6	
86,25	 0,00251	86,25	   -41,3	86,25	     0,7	
86,5	  0,0025	86,5	  -43,35	86,5	     0,7	
86,75	 0,00248	86,75	  -44,07	86,75	     0,6	
87	 0,00243	87	  -41,39	87	     0,7	
87,25	 0,00225	87,25	  -52,71	87,25	     0,6	
87,5	 0,00272	87,5	   -44,5	87,5	     0,7	
87,75	 0,00264	87,75	  -39,45	87,75	     0,7	
88	 0,00278	88	  -43,91	88	     0,7	
88,25	 0,00331	88,25	  -47,21	88,25	     0,8	
88,5	 0,00368	88,5	   -47,9	88,5	     0,8	
88,75	 0,00351	88,75	  -54,47	88,75	     0,8	
89	 0,00401	89	   -54,6	89	     0,8	
89,25	 0,00471	89,25	  -61,92	89,25	     0,9	
89,5	 0,00443	89,5	  -69,67	89,5	     0,9	
89,75	 0,00469	89,75	  -69,35	89,75	     0,9	
90	 0,00446	90	  -73,44	90	     0,9	
90,25	 0,00519	90,25	  -77,61	90,25	     0,9	
90,5	 0,00514	90,5	  -81,52	90,5	     0,9	
90,75	 0,00482	90,75	  -84,85	90,75	     0,9	
91	 0,00489	91	  -88,77	91	     0,9	
91,25	  0,0051	91,25	  -93,41	91,25	     0,9	
91,5	 0,00487	91,5	  -98,57	91,5	     0,9	
91,75	 0,00503	91,75	  -100,5	91,75	     0,9	
92	 0,00513	92	  -103,8	92	     0,9	
92,25	 0,00494	92,25	  -105,8	92,25	     0,9	
92,5	 0,00532	92,5	  -112,4	92,5	     0,9	
92,75	 0,00489	92,75	  -121,4	92,75	     0,9	
93	 0,00492	93	  -118,2	93	     0,9	
93,25	 0,00467	93,25	    -123	93,25	     0,9	
93,5	 0,00452	93,5	  -127,3	93,5	     0,9	
93,75	 0,00461	93,75	  -129,2	93,75	     0,9	
94	  0,0045	94	  -132,7	94	     0,9	
94,25	 0,00403	94,25	  -135,8	94,25	     0,9	
94,5	  0,0038	94,5	  -139,4	94,5	     0,9	
94,75	  0,0037	94,75	  -142,7	94,75	     0,8	
95	 0,00391	95	  -143,7	95	     0,9	
95,25	 0,00378	95,25	  -147,9	95,25	     0,8	
95,5	 0,00337	95,5	  -147,9	95,5	     0,8	
95,75	 0,00355	95,75	  -151,4	95,75	     0,9	
96	 0,00333	96	  -150,1	96	     0,8	
96,25	  0,0033	96,25	  -147,9	96,25	     0,7	
96,5	 0,00316	96,5	  -147,6	96,5	     0,8	
96,75	 0,00319	96,75	  -152,2	96,75	     0,8	
97	 0,00331	97	  -152,4	97	     0,8	
97,25	 0,00321	97,25	  -160,2	97,25	     0,8	
97,5	 0,00312	97,5	  -165,9	97,5	     0,8	
97,75	 0,00289	97,75	  -156,5	97,75	     0,7	
98	 0,00295	98	    -157	98	     0,8	
98,25	 0,00334	98,25	  -167,2	98,25	     0,8	
98,5	   0,003	98,5	  -162,9	98,5	     0,7	
98,75	 0,00293	98,75	  -169,1	98,75	     0,8	
99	 0,00264	99	  -172,2	99	     0,8	
99,25	 0,00259	99,25	  -173,6	99,25	     0,7	
99,5	 0,00239	99,5	  -163,1	99,5	     0,7	
99,75	 0,00276	99,75	  -175,4	99,75	     0,8	
100	 0,00285	100	  -168,3	100	     0,8	
100,25	 0,00264	100,25	  -176,9	100,25	     0,8	
100,5	 0,00288	100,5	    -178	100,5	     0,8	
100,75	 0,00282	100,75	    -178	100,75	     0,8	
101	 0,00287	101	   178,3	101	     0,9	
101,25	 0,00321	101,25	   168,7	101,25	     0,9	
101,5	 0,00266	101,5	   170,3	101,5	     0,8	
101,75	 0,00309	101,75	     159	101,75	     0,9	
102	 0,00249	102	   155,5	102	     0,9	
102,25	 0,00246	102,25	   148,3	102,25	     0,9	
102,5	 0,00201	102,5	   141,2	102,5	     0,9	
102,75	 0,00223	102,75	   142,1	102,75	     0,8	
103	 0,00201	103	   135,8	103	     0,7	
103,25	 0,00211	103,25	   137,9	103,25	     0,7	
103,5	 0,00193	103,5	   127,4	103,5	     0,7	
103,75	 0,00194	103,75	   125,4	103,75	     0,8	
104	 0,00151	104	   126,8	104	     0,6	
104,25	 0,00146	104,25	   120,1	104,25	     0,6	
104,5	 0,00106	104,5	   101,8	104,5	     0,6	
104,75	 0,00153	104,75	   100,6	104,75	     0,5	
105	 0,00127	105	   69,95	105	     0,4	
105,25	0,000984	105,25	   77,01	105,25	     0,5	
105,5	 0,00129	105,5	   59,67	105,5	     0,4	
105,75	0,000728	105,75	   53,95	105,75	     0,3	
106	 0,00068	106	   57,83	106	     0,2	
106,25	 0,00062	106,25	   11,05	106,25	     0,2	
106,5	0,000583	106,5	  -19,45	106,5	     0,1	
106,75	 0,00103	106,75	  -39,38	106,75	     0,3	
107	0,000754	107	  -87,38	107	     0,3	
107,25	0,000784	107,25	  -72,71	107,25	     0,2	
107,5	 0,00104	107,5	  -80,22	107,5	     0,5	
107,75	 0,00108	107,75	  -97,73	107,75	     0,4	
108	0,000919	108	  -113,1	108	     0,3	
108,25	 0,00148	108,25	  -93,39	108,25	     0,6	
108,5	 0,00131	108,5	  -105,7	108,5	     0,5	
108,75	 0,00173	108,75	  -115,1	108,75	     0,6	
109	  0,0016	109	    -114	109	     0,6	
109,25	 0,00181	109,25	  -116,9	109,25	     0,5	
109,5	 0,00169	109,5	  -126,1	109,5	     0,7	
109,75	 0,00214	109,75	  -122,2	109,75	     0,8	
110	   0,002	110	  -135,4	110	     0,6	
110,25	 0,00206	110,25	  -135,4	110,25	     0,7	
110,5	 0,00275	110,5	  -127,6	110,5	     0,8	
110,75	  0,0023	110,75	  -147,8	110,75	     0,8	
111	 0,00238	111	  -142,6	111	     0,8	
111,25	 0,00286	111,25	  -149,2	111,25	     0,8	
111,5	 0,00247	111,5	  -156,7	111,5	     0,8	
111,75	 0,00286	111,75	    -164	111,75	     0,8	
112	 0,00269	112	  -166,7	112	     0,9	
112,25	 0,00279	112,25	  -171,2	112,25	     0,8	
112,5	 0,00283	112,5	  -166,8	112,5	     0,8	
112,75	 0,00279	112,75	  -168,9	112,75	     0,7	
113	  0,0029	113	  -177,8	113	     0,8	
113,25	 0,00287	113,25	    -180	113,25	     0,8	
113,5	 0,00316	113,5	   172,8	113,5	     0,7	
113,75	 0,00301	113,75	   166,2	113,75	     0,7	
114	  0,0029	114	   168,4	114	     0,7	
114,25	 0,00326	114,25	   157,3	114,25	     0,7	
114,5	 0,00292	114,5	   151,3	114,5	     0,6	
114,75	 0,00269	114,75	   143,5	114,75	     0,7	
115	 0,00266	115	   136,8	115	     0,7	
115,25	 0,00248	115,25	   130,9	115,25	     0,6	
115,5	 0,00199	115,5	   121,9	115,5	     0,5	
115,75	 0,00204	115,75	   131,8	115,75	     0,5	
116	 0,00214	116	   136,3	116	     0,5	
116,25	 0,00169	116,25	   126,1	116,25	     0,5	
116,5	 0,00219	116,5	   123,1	116,5	     0,5	
116,75	 0,00171	116,75	   133,8	116,75	     0,4	
117	 0,00133	117	   118,3	117	     0,3	
117,25	 0,00145	117,25	   125,1	117,25	     0,3	
117,5	 0,00152	117,5	   140,8	117,5	     0,4	
117,75	 0,00165	117,75	   137,2	117,75	     0,5	
118	 0,00124	118	   131,9	118	     0,3	
118,25	 0,00162	118,25	   126,2	118,25	     0,5	
118,5	 0,00162	118,5	     131	118,5	     0,4	
118,75	 0,00124	118,75	   123,3	118,75	     0,3	
119	 0,00124	119	   151,6	119	     0,2	
119,25	 0,00138	119,25	   128,6	119,25	     0,2	
119,5	 0,00163	119,5	   136,5	119,5	     0,2	
119,75	 0,00185	119,75	   128,7	119,75	     0,3	
120	 0,00171	120	   130,3	120	     0,3	
120,25	 0,00156	120,25	   124,8	120,25	     0,2	
120,5	 0,00219	120,5	   124,4	120,5	     0,3	
120,75	 0,00191	120,75	   109,1	120,75	     0,4	
121	 0,00202	121	   103,6	121	     0,4	
121,25	 0,00205	121,25	   90,19	121,25	     0,4	
121,5	 0,00165	121,5	   73,87	121,5	     0,3	
121,75	 0,00184	121,75	   81,25	121,75	     0,4	
122	 0,00132	122	    58,5	122	     0,2	
122,25	 0,00131	122,25	   39,87	122,25	     0,2	
122,5	 0,00143	122,5	   31,99	122,5	     0,3	
122,75	 0,00118	122,75	   55,21	122,75	     0,3	
123	0,000768	123	   8,086	123	     0,1	
123,25	  0,0007	123,25	  -10,05	123,25	     0,1	
