Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
10,75	  0,0354	10,75	  -49,39	10,75	       1	
11	  0,0372	11	  -52,35	11	       1	
11,25	  0,0405	11,25	  -55,93	11,25	       1	
11,5	  0,0437	11,5	  -61,78	11,5	       1	
11,75	  0,0465	11,75	  -68,58	11,75	       1	
12	  0,0493	12	  -73,88	12	       1	
12,25	  0,0523	12,25	  -78,48	12,25	       1	
12,5	  0,0566	12,5	  -85,54	12,5	       1	
12,75	  0,0594	12,75	  -93,76	12,75	       1	
13	  0,0616	13	  -100,7	13	       1	
13,25	  0,0642	13,25	  -107,7	13,25	       1	
13,5	  0,0672	13,5	  -115,3	13,5	       1	
13,75	  0,0674	13,75	  -124,3	13,75	       1	
14	  0,0646	14	  -130,4	14	       1	
14,25	  0,0656	14,25	  -131,2	14,25	       1	
14,5	  0,0757	14,5	  -134,6	14,5	       1	
14,75	  0,0847	14,75	  -143,8	14,75	       1	
15	  0,0906	15	  -155,5	15	       1	
15,25	  0,0935	15,25	  -168,4	15,25	       1	
15,5	  0,0906	15,5	   179,7	15,5	       1	
15,75	  0,0842	15,75	   169,4	15,75	       1	
16	  0,0774	16	   163,4	16	       1	
16,25	   0,076	16,25	   161,6	16,25	       1	
16,5	  0,0822	16,5	   155,3	16,5	       1	
16,75	  0,0888	16,75	   143,9	16,75	       1	
17	  0,0863	17	   130,1	17	       1	
17,25	  0,0782	17,25	   117,4	17,25	       1	
17,5	  0,0675	17,5	   106,5	17,5	       1	
17,75	  0,0567	17,75	   101,1	17,75	       1	
18	  0,0515	18	   99,96	18	     0,9	
18,25	  0,0473	18,25	   97,02	18,25	     0,9	
18,5	  0,0434	18,5	   92,49	18,5	       1	
18,75	   0,038	18,75	   89,92	18,75	       1	
19	  0,0333	19	    95,9	19	       1	
19,25	  0,0336	19,25	   97,67	19,25	       1	
19,5	  0,0363	19,5	   99,95	19,5	       1	
19,75	  0,0399	19,75	   100,5	19,75	       1	
20	  0,0444	20	   95,01	20	       1	
20,25	   0,046	20,25	   85,25	20,25	       1	
20,5	  0,0445	20,5	   75,83	20,5	       1	
20,75	  0,0401	20,75	   70,32	20,75	       1	
21	   0,038	21	   71,06	21	       1	
21,25	  0,0391	21,25	   70,89	21,25	       1	
21,5	  0,0411	21,5	   69,38	21,5	       1	
21,75	  0,0428	21,75	   64,04	21,75	       1	
22	  0,0439	22	   56,79	22	       1	
22,25	   0,044	22,25	   49,96	22,25	       1	
22,5	   0,043	22,5	   45,54	22,5	       1	
22,75	  0,0411	22,75	   39,83	22,75	       1	
23	  0,0412	23	   35,94	23	       1	
23,25	  0,0409	23,25	   29,82	23,25	       1	
23,5	    0,04	23,5	   23,06	23,5	       1	
23,75	  0,0365	23,75	   18,23	23,75	       1	
24	   0,034	24	   15,34	24	       1	
24,25	  0,0333	24,25	   12,89	24,25	       1	
24,5	  0,0332	24,5	   9,238	24,5	       1	
24,75	  0,0322	24,75	   3,621	24,75	       1	
25	  0,0304	25	  -2,601	25	       1	
25,25	  0,0268	25,25	  -4,736	25,25	       1	
25,5	  0,0248	25,5	   -5,05	25,5	       1	
25,75	   0,023	25,75	  -0,766	25,75	       1	
26	  0,0257	26	  0,7534	26	       1	
26,25	  0,0277	26,25	  -3,678	26,25	       1	
26,5	  0,0291	26,5	  -9,387	26,5	       1	
26,75	    0,03	26,75	   -17,8	26,75	       1	
27	  0,0304	27	  -27,71	27	       1	
27,25	  0,0294	27,25	  -38,43	27,25	       1	
27,5	  0,0266	27,5	  -55,11	27,5	       1	
27,75	  0,0237	27,75	  -67,95	27,75	       1	
28	  0,0203	28	  -91,32	28	       1	
28,25	  0,0168	28,25	  -139,7	28,25	       1	
28,5	  0,0213	28,5	   140,9	28,5	       1	
28,75	   0,035	28,75	   75,25	28,75	       1	
29	  0,0419	29	    26,3	29	       1	
29,25	  0,0368	29,25	  -5,939	29,25	       1	
29,5	  0,0312	29,5	  -17,55	29,5	       1	
29,75	  0,0291	29,75	  -27,31	29,75	       1	
30	   0,027	30	  -35,93	30	       1	
30,25	  0,0258	30,25	  -42,11	30,25	       1	
30,5	  0,0246	30,5	  -47,14	30,5	       1	
30,75	  0,0236	30,75	  -52,66	30,75	       1	
31	   0,023	31	  -58,95	31	       1	
31,25	  0,0213	31,25	  -65,83	31,25	       1	
31,5	  0,0199	31,5	   -70,4	31,5	       1	
31,75	   0,019	31,75	  -75,68	31,75	       1	
32	  0,0183	32	  -81,15	32	       1	
32,25	  0,0167	32,25	  -86,91	32,25	     0,9	
32,5	  0,0155	32,5	  -92,97	32,5	     0,9	
32,75	  0,0142	32,75	  -99,73	32,75	     0,9	
33	  0,0127	33	  -106,6	33	     0,9	
33,25	  0,0105	33,25	  -114,9	33,25	     0,9	
33,5	 0,00867	33,5	    -120	33,5	     0,9	
33,75	 0,00655	33,75	  -115,2	33,75	     0,8	
34	 0,00536	34	  -111,2	34	     0,8	
34,25	 0,00481	34,25	  -103,4	34,25	     0,7	
34,5	 0,00478	34,5	  -95,68	34,5	     0,7	
34,75	 0,00496	34,75	  -88,55	34,75	     0,7	
35	  0,0055	35	  -89,82	35	     0,8	
35,25	 0,00574	35,25	   -97,4	35,25	     0,8	
35,5	 0,00589	35,5	  -109,5	35,5	     0,8	
35,75	 0,00575	35,75	    -119	35,75	     0,8	
36	 0,00455	36	  -138,8	36	     0,8	
36,25	 0,00342	36,25	  -151,9	36,25	     0,7	
36,5	  0,0025	36,5	  -168,5	36,5	     0,5	
36,75	 0,00161	36,75	   173,8	36,75	     0,3	
37	 0,00146	37	     152	37	     0,4	
37,25	 0,00118	37,25	     114	37,25	     0,4	
37,5	 0,00117	37,5	   80,63	37,5	     0,4	
37,75	 0,00142	37,75	   66,89	37,75	     0,5	
38	 0,00142	38	      59	38	     0,5	
38,25	 0,00163	38,25	    68,3	38,25	     0,6	
38,5	 0,00201	38,5	   75,43	38,5	     0,8	
38,75	 0,00343	38,75	   68,86	38,75	     0,9	
39	 0,00425	39	   64,91	39	     0,9	
39,25	 0,00517	39,25	   62,48	39,25	     0,9	
39,5	 0,00613	39,5	   54,85	39,5	     0,9	
39,75	 0,00762	39,75	   47,76	39,75	     0,9	
40	 0,00858	40	   40,11	40	     0,9	
40,25	 0,00938	40,25	   31,11	40,25	     0,9	
40,5	 0,00993	40,5	   22,27	40,5	     0,9	
40,75	  0,0101	40,75	   18,95	40,75	     0,9	
41	  0,0104	41	   14,98	41	     0,9	
41,25	   0,011	41,25	   11,23	41,25	     0,9	
41,5	  0,0115	41,5	   5,481	41,5	     0,9	
41,75	  0,0122	41,75	    2,21	41,75	     0,9	
42	  0,0128	42	  -1,987	42	       1	
42,25	   0,013	42,25	  -4,977	42,25	       1	
42,5	  0,0138	42,5	  -7,647	42,5	       1	
42,75	  0,0151	42,75	  -11,74	42,75	       1	
43	  0,0163	43	  -17,92	43	       1	
43,25	  0,0176	43,25	  -27,29	43,25	     0,9	
43,5	  0,0177	43,5	  -36,49	43,5	     0,9	
43,75	  0,0173	43,75	  -46,82	43,75	       1	
44	  0,0164	44	  -54,77	44	       1	
44,25	  0,0146	44,25	  -63,45	44,25	       1	
44,5	  0,0129	44,5	  -69,42	44,5	       1	
44,75	   0,011	44,75	  -73,44	44,75	       1	
45	 0,00932	45	  -71,12	45	       1	
45,25	 0,00821	45,25	  -68,67	45,25	       1	
45,5	 0,00804	45,5	  -64,02	45,5	       1	
45,75	 0,00756	45,75	  -60,47	45,75	     0,9	
46	 0,00774	46	  -54,32	46	     0,9	
46,25	 0,00804	46,25	  -49,14	46,25	     0,9	
46,5	 0,00869	46,5	  -49,81	46,5	     0,9	
46,75	 0,00961	46,75	  -52,25	46,75	     0,9	
47	  0,0101	47	  -56,27	47	     0,9	
47,25	  0,0101	47,25	  -62,62	47,25	     0,9	
47,5	 0,00937	47,5	  -66,13	47,5	     0,9	
47,75	 0,00848	47,75	   -67,7	47,75	     0,9	
48	 0,00784	48	   -63,7	48	     0,9	
48,25	 0,00781	48,25	  -59,76	48,25	     0,9	
48,5	 0,00813	48,5	  -55,93	48,5	     0,9	
48,75	 0,00866	48,75	  -56,75	48,75	     0,9	
49	   0,009	49	  -55,95	49	     0,9	
49,25	 0,00917	49,25	  -55,69	49,25	     0,9	
49,5	 0,00998	49,5	  -55,58	49,5	     0,9	
49,75	  0,0106	49,75	  -56,33	49,75	     0,9	
50	  0,0113	50	   -60,1	50	     0,9	
50,25	  0,0117	50,25	   -63,8	50,25	     0,9	
50,5	  0,0115	50,5	  -67,98	50,5	     0,9	
50,75	  0,0116	50,75	  -69,12	50,75	     0,9	
51	  0,0123	51	  -70,36	51	       1	
51,25	  0,0128	51,25	  -73,48	51,25	       1	
51,5	  0,0132	51,5	  -78,78	51,5	       1	
51,75	  0,0135	51,75	  -83,31	51,75	       1	
52	  0,0135	52	  -90,61	52	       1	
52,25	  0,0125	52,25	  -97,93	52,25	       1	
52,5	  0,0112	52,5	  -103,6	52,5	       1	
52,75	  0,0101	52,75	  -103,6	52,75	       1	
53	 0,00903	53	  -101,4	53	       1	
53,25	 0,00857	53,25	  -97,16	53,25	     0,9	
53,5	 0,00886	53,5	  -91,86	53,5	     0,9	
53,75	 0,00943	53,75	   -92,7	53,75	     0,9	
54	 0,00966	54	  -93,65	54	     0,9	
54,25	 0,00991	54,25	  -100,6	54,25	     0,9	
54,5	 0,00898	54,5	  -101,6	54,5	     0,9	
54,75	 0,00798	54,75	  -101,2	54,75	     0,9	
55	 0,00743	55	   -93,9	55	     0,9	
55,25	 0,00822	55,25	  -87,28	55,25	     0,9	
55,5	  0,0084	55,5	  -83,84	55,5	     0,9	
55,75	 0,00913	55,75	  -81,77	55,75	     0,9	
56	  0,0101	56	  -78,67	56	     0,9	
56,25	  0,0117	56,25	  -78,83	56,25	     0,9	
56,5	  0,0131	56,5	  -84,02	56,5	     0,9	
56,75	  0,0134	56,75	  -86,63	56,75	     0,9	
57	  0,0141	57	  -87,97	57	     0,9	
57,25	  0,0159	57,25	  -85,55	57,25	     0,9	
57,5	  0,0196	57,5	  -86,52	57,5	     0,9	
57,75	  0,0259	57,75	  -94,92	57,75	       1	
58	  0,0324	58	  -117,6	58	       1	
58,25	  0,0295	58,25	  -145,8	58,25	       1	
58,5	  0,0213	58,5	    -163	58,5	       1	
58,75	  0,0143	58,75	  -166,5	58,75	     0,9	
59	  0,0107	59	    -150	59	     0,9	
59,25	  0,0132	59,25	  -138,1	59,25	     0,9	
59,5	  0,0152	59,5	  -141,6	59,5	     0,9	
59,75	  0,0158	59,75	  -149,4	59,75	     0,9	
60	  0,0158	60	    -155	60	     0,9	
60,25	  0,0157	60,25	  -160,3	60,25	     0,9	
60,5	  0,0151	60,5	  -164,8	60,5	     0,9	
60,75	  0,0152	60,75	  -169,2	60,75	     0,9	
61	  0,0145	61	  -174,7	61	     0,9	
61,25	  0,0142	61,25	  -178,8	61,25	     0,9	
61,5	  0,0134	61,5	   175,9	61,5	     0,9	
61,75	  0,0126	61,75	   171,2	61,75	     0,9	
62	  0,0117	62	   168,8	62	     0,9	
62,25	  0,0109	62,25	   166,9	62,25	     0,9	
62,5	  0,0104	62,5	   166,3	62,5	     0,9	
62,75	  0,0102	62,75	   164,8	62,75	     0,9	
63	  0,0102	63	   160,3	63	     0,9	
63,25	 0,00995	63,25	   158,9	63,25	     0,9	
63,5	 0,00985	63,5	   154,8	63,5	       1	
63,75	  0,0096	63,75	   153,2	63,75	       1	
64	 0,00902	64	     149	64	       1	
64,25	 0,00896	64,25	     145	64,25	       1	
64,5	 0,00869	64,5	   144,1	64,5	       1	
64,75	 0,00874	64,75	   140,5	64,75	       1	
65	 0,00881	65	   136,9	65	       1	
65,25	 0,00872	65,25	   130,3	65,25	       1	
65,5	 0,00878	65,5	     126	65,5	       1	
65,75	 0,00837	65,75	   118,9	65,75	       1	
66	 0,00795	66	   112,8	66	       1	
66,25	 0,00779	66,25	   107,4	66,25	       1	
66,5	 0,00739	66,5	   100,3	66,5	       1	
66,75	 0,00699	66,75	   94,07	66,75	     0,9	
67	 0,00653	67	   91,73	67	       1	
67,25	  0,0063	67,25	   82,01	67,25	     0,9	
67,5	 0,00579	67,5	   72,95	67,5	     0,9	
67,75	 0,00503	67,75	      64	67,75	     0,9	
68	 0,00471	68	   64,16	68	     0,8	
68,25	 0,00448	68,25	   61,06	68,25	     0,8	
68,5	 0,00443	68,5	   48,47	68,5	     0,7	
68,75	 0,00409	68,75	   40,22	68,75	     0,7	
69	 0,00392	69	   30,59	69	     0,6	
69,25	 0,00352	69,25	   16,44	69,25	     0,5	
69,5	 0,00321	69,5	   3,871	69,5	     0,5	
69,75	 0,00269	69,75	  -8,264	69,75	     0,5	
70	 0,00182	70	  -34,14	70	     0,3	
70,25	 0,00144	70,25	  -53,84	70,25	     0,2	
70,5	0,000865	70,5	  -84,21	70,5	     0,1	
70,75	0,000484	70,75	  -103,1	70,75	       0	
71	0,000657	71	   152,7	71	     0,1	
71,25	0,000816	71,25	   111,1	71,25	     0,1	
71,5	 0,00118	71,5	   99,42	71,5	     0,1	
71,75	 0,00163	71,75	   82,98	71,75	     0,2	
72	 0,00171	72	   67,96	72	     0,3	
72,25	 0,00202	72,25	   48,07	72,25	     0,3	
72,5	 0,00234	72,5	    31,4	72,5	     0,4	
72,75	 0,00252	72,75	   17,07	72,75	     0,5	
73	 0,00232	73	  0,4171	73	     0,5	
73,25	 0,00229	73,25	  -9,302	73,25	     0,5	
73,5	 0,00236	73,5	  -11,59	73,5	     0,5	
73,75	 0,00208	73,75	  -23,36	73,75	     0,5	
74	 0,00215	74	  -33,16	74	     0,5	
74,25	 0,00208	74,25	  -32,05	74,25	     0,6	
74,5	 0,00199	74,5	  -30,26	74,5	     0,6	
74,75	  0,0028	74,75	  -45,16	74,75	     0,7	
75	 0,00291	75	  -49,82	75	     0,8	
75,25	 0,00291	75,25	  -62,74	75,25	     0,8	
75,5	  0,0034	75,5	  -70,77	75,5	     0,9	
75,75	 0,00342	75,75	  -84,92	75,75	     0,9	
76	 0,00345	76	   -99,6	76	     0,9	
76,25	  0,0034	76,25	  -109,1	76,25	     0,9	
76,5	 0,00342	76,5	  -125,1	76,5	     0,9	
76,75	 0,00297	76,75	  -134,9	76,75	     0,9	
77	 0,00264	77	  -146,2	77	     0,9	
77,25	 0,00243	77,25	  -158,6	77,25	     0,8	
77,5	 0,00237	77,5	  -168,9	77,5	     0,8	
77,75	 0,00215	77,75	  -175,6	77,75	     0,7	
78	 0,00185	78	   177,3	78	     0,6	
78,25	 0,00206	78,25	   161,4	78,25	     0,6	
78,5	 0,00214	78,5	   146,3	78,5	     0,6	
78,75	 0,00215	78,75	   132,7	78,75	     0,7	
79	  0,0024	79	   114,3	79	     0,7	
79,25	  0,0024	79,25	   90,03	79,25	     0,7	
79,5	 0,00234	79,5	   67,27	79,5	     0,6	
79,75	 0,00244	79,75	   56,16	79,75	     0,6	
80	 0,00256	80	    42,1	80	     0,6	
80,25	 0,00293	80,25	   31,63	80,25	     0,7	
80,5	 0,00318	80,5	    14,3	80,5	     0,7	
80,75	 0,00315	80,75	   2,201	80,75	     0,7	
81	 0,00309	81	  -8,396	81	     0,8	
81,25	 0,00322	81,25	   -16,1	81,25	     0,8	
81,5	 0,00326	81,5	  -20,65	81,5	     0,8	
81,75	 0,00341	81,75	  -24,64	81,75	     0,8	
82	 0,00364	82	  -34,23	82	     0,8	
82,25	 0,00366	82,25	  -38,75	82,25	     0,8	
82,5	 0,00378	82,5	  -45,35	82,5	     0,8	
82,75	 0,00376	82,75	  -48,66	82,75	     0,8	
83	 0,00386	83	  -54,78	83	     0,8	
83,25	 0,00402	83,25	   -60,2	83,25	     0,8	
83,5	 0,00398	83,5	  -65,45	83,5	     0,9	
83,75	 0,00375	83,75	  -71,75	83,75	     0,8	
84	 0,00416	84	  -73,54	84	     0,8	
84,25	 0,00394	84,25	  -77,25	84,25	     0,8	
84,5	 0,00405	84,5	  -81,04	84,5	     0,8	
84,75	 0,00393	84,75	  -83,71	84,75	     0,9	
85	 0,00392	85	  -82,73	85	     0,9	
85,25	 0,00444	85,25	  -83,03	85,25	     0,9	
85,5	 0,00494	85,5	  -90,95	85,5	     0,9	
85,75	 0,00477	85,75	  -96,97	85,75	     0,9	
86	 0,00458	86	  -100,6	86	       1	
86,25	  0,0053	86,25	  -104,5	86,25	       1	
86,5	 0,00545	86,5	  -110,8	86,5	       1	
86,75	 0,00535	86,75	  -115,6	86,75	       1	
87	 0,00518	87	  -123,7	87	       1	
87,25	 0,00505	87,25	  -128,8	87,25	       1	
87,5	 0,00466	87,5	  -130,8	87,5	       1	
87,75	 0,00438	87,75	  -130,2	87,75	       1	
88	 0,00437	88	  -134,3	88	       1	
88,25	 0,00498	88,25	  -136,3	88,25	       1	
88,5	 0,00488	88,5	  -139,2	88,5	       1	
88,75	 0,00506	88,75	  -144,6	88,75	       1	
89	 0,00546	89	  -150,9	89	       1	
89,25	 0,00565	89,25	    -159	89,25	       1	
89,5	 0,00546	89,5	  -174,8	89,5	     0,9	
89,75	 0,00422	89,75	   175,2	89,75	     0,9	
90	 0,00376	90	   179,7	90	     0,9	
90,25	  0,0038	90,25	  -171,4	90,25	     0,9	
90,5	 0,00386	90,5	  -177,7	90,5	     0,9	
90,75	 0,00396	90,75	   179,9	90,75	     0,9	
91	 0,00404	91	   172,1	91	     0,9	
91,25	 0,00404	91,25	   169,1	91,25	     0,9	
91,5	 0,00389	91,5	   160,3	91,5	     0,9	
91,75	 0,00376	91,75	   151,9	91,75	     0,9	
92	 0,00339	92	   143,1	92	     0,9	
92,25	 0,00335	92,25	   139,1	92,25	     0,9	
92,5	 0,00289	92,5	     131	92,5	     0,9	
92,75	  0,0026	92,75	   130,7	92,75	     0,9	
93	 0,00251	93	   124,8	93	     0,8	
93,25	 0,00249	93,25	   119,2	93,25	     0,8	
93,5	 0,00208	93,5	   115,2	93,5	     0,8	
93,75	 0,00187	93,75	   106,8	93,75	     0,7	
94	 0,00186	94	   103,1	94	     0,6	
94,25	 0,00166	94,25	   88,19	94,25	     0,6	
94,5	 0,00142	94,5	    89,6	94,5	     0,5	
94,75	 0,00135	94,75	   79,85	94,75	     0,5	
95	 0,00129	95	   72,35	95	     0,4	
95,25	 0,00118	95,25	   66,56	95,25	     0,4	
95,5	 0,00128	95,5	   49,42	95,5	     0,5	
95,75	 0,00114	95,75	   46,04	95,75	     0,3	
96	 0,00116	96	   22,36	96	     0,3	
96,25	  0,0013	96,25	   17,59	96,25	     0,4	
96,5	  0,0012	96,5	   7,318	96,5	     0,4	
96,75	 0,00124	96,75	  -13,27	96,75	     0,4	
97	 0,00111	97	  -27,71	97	     0,4	
97,25	 0,00127	97,25	   -35,3	97,25	     0,4	
97,5	 0,00121	97,5	  -44,43	97,5	     0,3	
97,75	 0,00141	97,75	  -53,72	97,75	     0,4	
98	 0,00163	98	  -61,72	98	     0,5	
98,25	 0,00152	98,25	  -74,06	98,25	     0,4	
98,5	 0,00166	98,5	  -73,22	98,5	     0,5	
98,75	 0,00192	98,75	  -82,54	98,75	     0,4	
99	 0,00191	99	  -92,56	99	     0,4	
99,25	 0,00184	99,25	  -92,41	99,25	     0,4	
99,5	 0,00207	99,5	  -98,46	99,5	     0,4	
99,75	 0,00206	99,75	  -108,3	99,75	     0,4	
100	 0,00241	100	  -105,1	100	     0,5	
100,25	 0,00243	100,25	  -118,7	100,25	     0,5	
100,5	 0,00238	100,5	    -124	100,5	     0,4	
100,75	 0,00233	100,75	    -129	100,75	     0,5	
101	 0,00248	101	  -132,6	101	     0,5	
101,25	  0,0025	101,25	    -136	101,25	     0,4	
101,5	 0,00247	101,5	  -141,2	101,5	     0,4	
101,75	 0,00249	101,75	  -145,8	101,75	     0,4	
102	 0,00253	102	  -152,7	102	     0,4	
102,25	 0,00246	102,25	  -153,6	102,25	     0,4	
102,5	 0,00272	102,5	  -158,9	102,5	     0,4	
102,75	 0,00258	102,75	  -164,6	102,75	     0,4	
103	  0,0029	103	  -173,8	103	     0,5	
103,25	 0,00286	103,25	  -178,7	103,25	     0,4	
103,5	 0,00282	103,5	   174,4	103,5	     0,4	
103,75	 0,00275	103,75	   173,3	103,75	     0,4	
104	 0,00252	104	   172,6	104	     0,3	
104,25	 0,00276	104,25	   160,7	104,25	     0,4	
104,5	 0,00257	104,5	   153,7	104,5	     0,3	
104,75	 0,00282	104,75	   144,8	104,75	     0,3	
105	  0,0025	105	   141,3	105	     0,3	
105,25	 0,00267	105,25	   127,3	105,25	     0,3	
105,5	  0,0024	105,5	   123,8	105,5	     0,3	
105,75	 0,00251	105,75	   116,9	105,75	     0,3	
106	 0,00245	106	   111,5	106	     0,3	
106,25	 0,00213	106,25	   97,46	106,25	     0,2	
106,5	 0,00196	106,5	   92,25	106,5	     0,2	
106,75	 0,00194	106,75	   81,88	106,75	     0,2	
107	 0,00167	107	   85,89	107	     0,2	
107,25	 0,00145	107,25	   81,56	107,25	     0,2	
107,5	 0,00138	107,5	   60,03	107,5	     0,1	
107,75	 0,00099	107,75	    55,3	107,75	     0,1	
108	 0,00116	108	   52,61	108	     0,1	
108,25	0,000768	108,25	   56,53	108,25	     0,1	
108,5	0,000824	108,5	   49,63	108,5	     0,1	
108,75	  0,0007	108,75	   30,25	108,75	     0,1	
109	0,000551	109	   31,83	109	       0	
109,25	0,000557	109,25	   33,41	109,25	       0	
109,5	0,000816	109,5	   20,62	109,5	     0,1	
109,75	0,000762	109,75	  -10,93	109,75	     0,1	
110	0,000595	110	  -24,58	110	       0	
110,25	0,000327	110,25	  -37,23	110,25	       0	
110,5	0,000442	110,5	  -27,84	110,5	       0	
110,75	0,000441	110,75	   -34,6	110,75	       0	
111	0,000394	111	  -58,79	111	       0	
111,25	0,000256	111,25	   -67,3	111,25	       0	
111,5	0,000395	111,5	  -114,3	111,5	       0	
111,75	0,000365	111,75	  -85,16	111,75	       0	
112	0,000546	112	  -100,5	112	       0	
112,25	0,000366	112,25	  -83,95	112,25	       0	
112,5	0,000523	112,5	  -106,2	112,5	       0	
112,75	0,000477	112,75	  -129,6	112,75	       0	
113	 0,00072	113	  -126,7	113	     0,1	
113,25	 0,00109	113,25	  -156,1	113,25	     0,2	
113,5	0,000965	113,5	    -142	113,5	     0,1	
113,75	0,000694	113,75	  -173,2	113,75	     0,1	
114	0,000994	114	  -160,8	114	     0,1	
114,25	0,000945	114,25	  -172,4	114,25	     0,1	
114,5	0,000774	114,5	  -155,6	114,5	     0,1	
114,75	0,000684	114,75	    -177	114,75	     0,1	
115	0,000945	115	  -161,7	115	     0,1	
115,25	 0,00124	115,25	  -155,8	115,25	     0,2	
115,5	 0,00138	115,5	    -175	115,5	     0,3	
115,75	 0,00138	115,75	   177,1	115,75	     0,3	
116	 0,00143	116	  -176,3	116	     0,3	
116,25	 0,00149	116,25	   165,6	116,25	     0,3	
116,5	 0,00203	116,5	   160,6	116,5	     0,5	
116,75	 0,00185	116,75	   150,7	116,75	     0,5	
117	 0,00191	117	   150,2	117	     0,5	
117,25	 0,00206	117,25	   141,2	117,25	     0,6	
117,5	  0,0022	117,5	   139,2	117,5	     0,6	
117,75	 0,00176	117,75	   132,5	117,75	     0,6	
118	 0,00204	118	     129	118	     0,6	
118,25	 0,00222	118,25	   123,1	118,25	     0,6	
118,5	 0,00205	118,5	   123,8	118,5	     0,6	
118,75	  0,0022	118,75	   116,6	118,75	     0,6	
119	 0,00209	119	   112,7	119	     0,5	
119,25	 0,00239	119,25	   114,4	119,25	     0,6	
119,5	 0,00243	119,5	   109,1	119,5	     0,7	
119,75	 0,00258	119,75	   110,1	119,75	     0,7	
120	 0,00294	120	   105,8	120	     0,8	
120,25	 0,00308	120,25	   107,2	120,25	     0,7	
120,5	 0,00329	120,5	   95,84	120,5	     0,8	
120,75	 0,00338	120,75	   95,35	120,75	     0,8	
121	 0,00364	121	   92,01	121	     0,9	
121,25	 0,00383	121,25	    77,6	121,25	     0,9	
121,5	 0,00361	121,5	   73,95	121,5	     0,9	
121,75	 0,00345	121,75	   78,63	121,75	     0,8	
122	  0,0039	122	   70,73	122	     0,8	
122,25	  0,0041	122,25	   68,24	122,25	     0,9	
122,5	 0,00426	122,5	   61,86	122,5	     0,9	
122,75	 0,00443	122,75	   59,75	122,75	     0,9	
123	 0,00471	123	   55,69	123	     0,9	
123,25	 0,00434	123,25	    47,6	123,25	     0,8	
123,5	 0,00473	123,5	   42,73	123,5	     0,8	
123,75	 0,00482	123,75	   41,28	123,75	     0,8	
124	 0,00492	124	   38,31	124	     0,8	
124,25	 0,00523	124,25	   30,86	124,25	     0,8	
124,5	 0,00529	124,5	   28,51	124,5	     0,8	
124,75	  0,0053	124,75	      24	124,75	     0,8	
125	 0,00536	125	   19,55	125	     0,8	
125,25	 0,00545	125,25	   14,38	125,25	     0,8	
125,5	 0,00555	125,5	   9,461	125,5	     0,8	
125,75	 0,00551	125,75	   4,963	125,75	     0,8	
